"Species code","Species name","Province","Year","Annual age ratio"
"1300","Red-breasted Merganser","Quebec","1997","3.6"
"1300","Red-breasted Merganser","Alberta","1998",""
"1300","Red-breasted Merganser","Newfoundland and Labrador","1998","5.33"
"1300","Red-breasted Merganser","Nova Scotia","1998","2.56"
"1300","Red-breasted Merganser","Ontario","1998",""
"1300","Red-breasted Merganser","Quebec","1998","9.67"
"1300","Red-breasted Merganser","New Brunswick","1999",""
"1300","Red-breasted Merganser","Newfoundland and Labrador","1999","8.33"
"1300","Red-breasted Merganser","Nova Scotia","1999",""
"1300","Red-breasted Merganser","Ontario","1999",""
"1300","Red-breasted Merganser","Quebec","1999","3.57"
"1300","Red-breasted Merganser","Newfoundland and Labrador","2000",""
"1300","Red-breasted Merganser","Nova Scotia","2000",""
"1300","Red-breasted Merganser","Ontario","2000",""
"1300","Red-breasted Merganser","Quebec","2000",""
"1300","Red-breasted Merganser","New Brunswick","2001",""
"1300","Red-breasted Merganser","Newfoundland and Labrador","2001","2.57"
"1300","Red-breasted Merganser","Nova Scotia","2001",""
"1300","Red-breasted Merganser","Ontario","2001",""
"1300","Red-breasted Merganser","Quebec","2001",""
"1300","Red-breasted Merganser","New Brunswick","2002",""
"1300","Red-breasted Merganser","Newfoundland and Labrador","2002",""
"1300","Red-breasted Merganser","Nova Scotia","2002",""
"1300","Red-breasted Merganser","Ontario","2002",""
"1300","Red-breasted Merganser","Quebec","2002",""
"1300","Red-breasted Merganser","New Brunswick","2003",""
"1300","Red-breasted Merganser","Newfoundland and Labrador","2003","1.93"
"1300","Red-breasted Merganser","Nova Scotia","2003",""
"1300","Red-breasted Merganser","Ontario","2003",""
"1300","Red-breasted Merganser","Prince Edward Island","2003",""
"1300","Red-breasted Merganser","Quebec","2003",""
"1300","Red-breasted Merganser","New Brunswick","2004",""
"1300","Red-breasted Merganser","Newfoundland and Labrador","2004","1"
"1300","Red-breasted Merganser","Nova Scotia","2004",""
"1300","Red-breasted Merganser","Ontario","2004",""
"1300","Red-breasted Merganser","Quebec","2004",""
"1300","Red-breasted Merganser","New Brunswick","2005",""
"1300","Red-breasted Merganser","Newfoundland and Labrador","2005","1.88"
"1300","Red-breasted Merganser","Nova Scotia","2005",""
"1300","Red-breasted Merganser","Ontario","2005",""
"1300","Red-breasted Merganser","Quebec","2005",""
"1300","Red-breasted Merganser","Alberta","2006",""
"1300","Red-breasted Merganser","Newfoundland and Labrador","2006","2.7"
"1300","Red-breasted Merganser","Nova Scotia","2006",""
"1300","Red-breasted Merganser","Ontario","2006",""
"1300","Red-breasted Merganser","Quebec","2006",""
"1300","Red-breasted Merganser","New Brunswick","2007",""
"1300","Red-breasted Merganser","Newfoundland and Labrador","2007","1.33"
"1300","Red-breasted Merganser","Nova Scotia","2007",""
"1300","Red-breasted Merganser","Ontario","2007",""
"1300","Red-breasted Merganser","Quebec","2007",""
"1300","Red-breasted Merganser","New Brunswick","2008",""
"1300","Red-breasted Merganser","Newfoundland and Labrador","2008",""
"1300","Red-breasted Merganser","Nova Scotia","2008",""
"1300","Red-breasted Merganser","Ontario","2008",""
"1300","Red-breasted Merganser","Quebec","2008",""
"1300","Red-breasted Merganser","Newfoundland and Labrador","2009","2.88"
"1300","Red-breasted Merganser","Nova Scotia","2009",""
"1300","Red-breasted Merganser","Ontario","2009",""
"1300","Red-breasted Merganser","Quebec","2009",""
"1300","Red-breasted Merganser","Newfoundland and Labrador","2010","1.27"
"1300","Red-breasted Merganser","Nova Scotia","2010",""
"1300","Red-breasted Merganser","Ontario","2010",""
"1300","Red-breasted Merganser","Quebec","2010",""
"1300","Red-breasted Merganser","Newfoundland and Labrador","2011","1.2"
"1300","Red-breasted Merganser","Nova Scotia","2011",""
"1300","Red-breasted Merganser","Ontario","2011",""
"1300","Red-breasted Merganser","Prince Edward Island","2011",""
"1300","Red-breasted Merganser","Quebec","2011",""
"1300","Red-breasted Merganser","Newfoundland and Labrador","2012",""
"1300","Red-breasted Merganser","Nova Scotia","2012",""
"1300","Red-breasted Merganser","Ontario","2012",""
"1300","Red-breasted Merganser","Prince Edward Island","2012",""
"1300","Red-breasted Merganser","Quebec","2012",""
"1300","Red-breasted Merganser","Newfoundland and Labrador","2013",""
"1300","Red-breasted Merganser","Nova Scotia","2013",""
"1300","Red-breasted Merganser","Ontario","2013",""
"1300","Red-breasted Merganser","Quebec","2013",""
"1300","Red-breasted Merganser","Newfoundland and Labrador","2014","1.54"
"1300","Red-breasted Merganser","Nova Scotia","2014",""
"1300","Red-breasted Merganser","Ontario","2014",""
"1300","Red-breasted Merganser","Quebec","2014",""
"1300","Red-breasted Merganser","Newfoundland and Labrador","2015","4.22"
"1300","Red-breasted Merganser","Ontario","2015",""
"1300","Red-breasted Merganser","Quebec","2015",""
"1300","Red-breasted Merganser","Newfoundland and Labrador","2016",""
"1300","Red-breasted Merganser","Nova Scotia","2016",""
"1300","Red-breasted Merganser","Ontario","2016",""
"1300","Red-breasted Merganser","Quebec","2016",""
"1300","Red-breasted Merganser","Newfoundland and Labrador","2017",""
"1300","Red-breasted Merganser","Nova Scotia","2017",""
"1300","Red-breasted Merganser","Ontario","2017",""
"1300","Red-breasted Merganser","Quebec","2017",""
"1300","Red-breasted Merganser","Newfoundland and Labrador","2018",""
"1300","Red-breasted Merganser","Nova Scotia","2018",""
"1300","Red-breasted Merganser","Ontario","2018",""
"1300","Red-breasted Merganser","Quebec","2018",""
"1310","Hooded Merganser","British Columbia","1969",""
"1310","Hooded Merganser","Manitoba","1969",""
"1310","Hooded Merganser","New Brunswick","1969",""
"1310","Hooded Merganser","Newfoundland and Labrador","1969",""
"1310","Hooded Merganser","Nova Scotia","1969",""
"1310","Hooded Merganser","Ontario","1969","5.7"
"1310","Hooded Merganser","Quebec","1969","4.62"
"1310","Hooded Merganser","British Columbia","1970",""
"1310","Hooded Merganser","Manitoba","1970",""
"1310","Hooded Merganser","New Brunswick","1970",""
"1310","Hooded Merganser","Newfoundland and Labrador","1970",""
"1310","Hooded Merganser","Nova Scotia","1970",""
"1310","Hooded Merganser","Ontario","1970","2.72"
"1310","Hooded Merganser","Prince Edward Island","1970",""
"1310","Hooded Merganser","Quebec","1970","4.82"
"1310","Hooded Merganser","British Columbia","1971",""
"1310","Hooded Merganser","Manitoba","1971",""
"1310","Hooded Merganser","New Brunswick","1971",""
"1310","Hooded Merganser","Nova Scotia","1971",""
"1310","Hooded Merganser","Ontario","1971","4.27"
"1310","Hooded Merganser","Prince Edward Island","1971",""
"1310","Hooded Merganser","Quebec","1971","10.17"
"1310","Hooded Merganser","Saskatchewan","1971",""
"1310","Hooded Merganser","Alberta","1972",""
"1310","Hooded Merganser","British Columbia","1972",""
"1310","Hooded Merganser","Manitoba","1972",""
"1310","Hooded Merganser","New Brunswick","1972",""
"1310","Hooded Merganser","Newfoundland and Labrador","1972",""
"1310","Hooded Merganser","Nova Scotia","1972",""
"1310","Hooded Merganser","Ontario","1972","2.04"
"1310","Hooded Merganser","Quebec","1972","1.65"
"1310","Hooded Merganser","British Columbia","1973",""
"1310","Hooded Merganser","Manitoba","1973",""
"1310","Hooded Merganser","New Brunswick","1973",""
"1310","Hooded Merganser","Newfoundland and Labrador","1973",""
"1310","Hooded Merganser","Nova Scotia","1973",""
"1310","Hooded Merganser","Ontario","1973","4.62"
"1310","Hooded Merganser","Prince Edward Island","1973",""
"1310","Hooded Merganser","Quebec","1973","4.67"
"1310","Hooded Merganser","British Columbia","1974",""
"1310","Hooded Merganser","Manitoba","1974",""
"1310","Hooded Merganser","New Brunswick","1974",""
"1310","Hooded Merganser","Nova Scotia","1974",""
"1310","Hooded Merganser","Ontario","1974","3.5"
"1310","Hooded Merganser","Quebec","1974","3.82"
"1310","Hooded Merganser","Saskatchewan","1974",""
"1310","Hooded Merganser","Manitoba","1975",""
"1310","Hooded Merganser","New Brunswick","1975",""
"1310","Hooded Merganser","Nova Scotia","1975",""
"1310","Hooded Merganser","Ontario","1975","6.47"
"1310","Hooded Merganser","Quebec","1975","15.67"
"1310","Hooded Merganser","Yukon Territory","1975",""
"1310","Hooded Merganser","British Columbia","1976",""
"1310","Hooded Merganser","Manitoba","1976",""
"1310","Hooded Merganser","New Brunswick","1976",""
"1310","Hooded Merganser","Nova Scotia","1976",""
"1310","Hooded Merganser","Ontario","1976","5.14"
"1310","Hooded Merganser","Quebec","1976","12.75"
"1310","Hooded Merganser","Saskatchewan","1976",""
"1310","Hooded Merganser","British Columbia","1977",""
"1310","Hooded Merganser","Manitoba","1977",""
"1310","Hooded Merganser","New Brunswick","1977",""
"1310","Hooded Merganser","Nova Scotia","1977",""
"1310","Hooded Merganser","Ontario","1977","6.38"
"1310","Hooded Merganser","Prince Edward Island","1977",""
"1310","Hooded Merganser","Quebec","1977","5.57"
"1310","Hooded Merganser","Manitoba","1978",""
"1310","Hooded Merganser","New Brunswick","1978",""
"1310","Hooded Merganser","Nova Scotia","1978",""
"1310","Hooded Merganser","Ontario","1978","5"
"1310","Hooded Merganser","Quebec","1978","7.4"
"1310","Hooded Merganser","Saskatchewan","1978",""
"1310","Hooded Merganser","Manitoba","1979",""
"1310","Hooded Merganser","New Brunswick","1979",""
"1310","Hooded Merganser","Newfoundland and Labrador","1979",""
"1310","Hooded Merganser","Nova Scotia","1979",""
"1310","Hooded Merganser","Ontario","1979","3.61"
"1310","Hooded Merganser","Quebec","1979","3.63"
"1310","Hooded Merganser","British Columbia","1980",""
"1310","Hooded Merganser","Manitoba","1980",""
"1310","Hooded Merganser","New Brunswick","1980",""
"1310","Hooded Merganser","Newfoundland and Labrador","1980",""
"1310","Hooded Merganser","Nova Scotia","1980",""
"1310","Hooded Merganser","Ontario","1980","2.58"
"1310","Hooded Merganser","Quebec","1980","10.6"
"1310","Hooded Merganser","Saskatchewan","1980",""
"1310","Hooded Merganser","British Columbia","1981",""
"1310","Hooded Merganser","Manitoba","1981",""
"1310","Hooded Merganser","New Brunswick","1981",""
"1310","Hooded Merganser","Newfoundland and Labrador","1981",""
"1310","Hooded Merganser","Nova Scotia","1981",""
"1310","Hooded Merganser","Ontario","1981","7.25"
"1310","Hooded Merganser","Prince Edward Island","1981",""
"1310","Hooded Merganser","Quebec","1981","4.67"
"1310","Hooded Merganser","Manitoba","1982",""
"1310","Hooded Merganser","New Brunswick","1982",""
"1310","Hooded Merganser","Nova Scotia","1982",""
"1310","Hooded Merganser","Ontario","1982","2.44"
"1310","Hooded Merganser","Quebec","1982","7"
"1310","Hooded Merganser","Alberta","1983",""
"1310","Hooded Merganser","British Columbia","1983",""
"1310","Hooded Merganser","Manitoba","1983",""
"1310","Hooded Merganser","New Brunswick","1983",""
"1310","Hooded Merganser","Newfoundland and Labrador","1983",""
"1310","Hooded Merganser","Nova Scotia","1983",""
"1310","Hooded Merganser","Ontario","1983","4.86"
"1310","Hooded Merganser","Quebec","1983","3.06"
"1310","Hooded Merganser","British Columbia","1984",""
"1310","Hooded Merganser","Manitoba","1984",""
"1310","Hooded Merganser","New Brunswick","1984",""
"1310","Hooded Merganser","Newfoundland and Labrador","1984",""
"1310","Hooded Merganser","Nova Scotia","1984",""
"1310","Hooded Merganser","Ontario","1984","4.08"
"1310","Hooded Merganser","Prince Edward Island","1984",""
"1310","Hooded Merganser","Quebec","1984","5"
"1310","Hooded Merganser","British Columbia","1985",""
"1310","Hooded Merganser","New Brunswick","1985",""
"1310","Hooded Merganser","Newfoundland and Labrador","1985",""
"1310","Hooded Merganser","Nova Scotia","1985",""
"1310","Hooded Merganser","Ontario","1985","3.26"
"1310","Hooded Merganser","Quebec","1985","4.39"
"1310","Hooded Merganser","Alberta","1986",""
"1310","Hooded Merganser","British Columbia","1986",""
"1310","Hooded Merganser","Manitoba","1986",""
"1310","Hooded Merganser","New Brunswick","1986",""
"1310","Hooded Merganser","Newfoundland and Labrador","1986",""
"1310","Hooded Merganser","Nova Scotia","1986",""
"1310","Hooded Merganser","Ontario","1986","1.92"
"1310","Hooded Merganser","Prince Edward Island","1986",""
"1310","Hooded Merganser","Quebec","1986","3.93"
"1310","Hooded Merganser","Saskatchewan","1986",""
"1310","Hooded Merganser","Alberta","1987",""
"1310","Hooded Merganser","British Columbia","1987",""
"1310","Hooded Merganser","Manitoba","1987",""
"1310","Hooded Merganser","New Brunswick","1987",""
"1310","Hooded Merganser","Newfoundland and Labrador","1987",""
"1310","Hooded Merganser","Nova Scotia","1987",""
"1310","Hooded Merganser","Ontario","1987","1.67"
"1310","Hooded Merganser","Quebec","1987","4.31"
"1310","Hooded Merganser","British Columbia","1988",""
"1310","Hooded Merganser","Manitoba","1988",""
"1310","Hooded Merganser","New Brunswick","1988",""
"1310","Hooded Merganser","Nova Scotia","1988",""
"1310","Hooded Merganser","Ontario","1988","1.48"
"1310","Hooded Merganser","Prince Edward Island","1988",""
"1310","Hooded Merganser","Quebec","1988","1.05"
"1310","Hooded Merganser","British Columbia","1989",""
"1310","Hooded Merganser","Manitoba","1989",""
"1310","Hooded Merganser","New Brunswick","1989",""
"1310","Hooded Merganser","Newfoundland and Labrador","1989",""
"1310","Hooded Merganser","Nova Scotia","1989",""
"1310","Hooded Merganser","Ontario","1989","3.44"
"1310","Hooded Merganser","Quebec","1989","3.1"
"1310","Hooded Merganser","Saskatchewan","1989",""
"1310","Hooded Merganser","British Columbia","1990",""
"1310","Hooded Merganser","Manitoba","1990",""
"1310","Hooded Merganser","New Brunswick","1990",""
"1310","Hooded Merganser","Newfoundland and Labrador","1990",""
"1310","Hooded Merganser","Ontario","1990","2.57"
"1310","Hooded Merganser","Prince Edward Island","1990",""
"1310","Hooded Merganser","Quebec","1990","6.33"
"1310","Hooded Merganser","Saskatchewan","1990",""
"1310","Hooded Merganser","Manitoba","1991",""
"1310","Hooded Merganser","New Brunswick","1991",""
"1310","Hooded Merganser","Newfoundland and Labrador","1991",""
"1310","Hooded Merganser","Nova Scotia","1991",""
"1310","Hooded Merganser","Ontario","1991","4.08"
"1310","Hooded Merganser","Prince Edward Island","1991",""
"1310","Hooded Merganser","Quebec","1991","4.35"
"1310","Hooded Merganser","British Columbia","1992",""
"1310","Hooded Merganser","Manitoba","1992",""
"1310","Hooded Merganser","New Brunswick","1992",""
"1310","Hooded Merganser","Newfoundland and Labrador","1992",""
"1310","Hooded Merganser","Nova Scotia","1992",""
"1310","Hooded Merganser","Ontario","1992","1.45"
"1310","Hooded Merganser","Prince Edward Island","1992",""
"1310","Hooded Merganser","Quebec","1992","2.66"
"1310","Hooded Merganser","Alberta","1993",""
