"Species code","Species name","Province","Year","Estimate","± 1 standard error"
"1620","King Eider","Quebec","1979","340","48"
"1620","King Eider","Manitoba","1980","278","26"
"1620","King Eider","Quebec","1981","351","41"
"1620","King Eider","Newfoundland and Labrador","1982","927","129"
"1620","King Eider","Newfoundland and Labrador","1985","42","0"
"1620","King Eider","Quebec","1985","253","1051"
"1620","King Eider","British Columbia","1986","29","23"
"1620","King Eider","New Brunswick","1986","46","55"
"1620","King Eider","Newfoundland and Labrador","1986","1299","1531"
"1620","King Eider","Quebec","1986","148","202"
"1620","King Eider","Newfoundland and Labrador","1987","1031","444"
"1620","King Eider","Nova Scotia","1987","88","173"
"1620","King Eider","Quebec","1987","207","205"
"1620","King Eider","Quebec","1988","62","69"
"1620","King Eider","Nova Scotia","1989","211","188"
"1620","King Eider","British Columbia","1990","42","46"
"1620","King Eider","Newfoundland and Labrador","1990","210","146"
"1620","King Eider","Nova Scotia","1990","232","208"
"1620","King Eider","Ontario","1990","107","84"
"1620","King Eider","Newfoundland and Labrador","1991","384","421"
"1620","King Eider","Newfoundland and Labrador","1992","216","232"
"1620","King Eider","Newfoundland and Labrador","1993","687","351"
"1620","King Eider","Nova Scotia","1993","421","346"
"1620","King Eider","Newfoundland and Labrador","1994","140","106"
"1620","King Eider","Newfoundland and Labrador","1995","696","572"
"1620","King Eider","Newfoundland and Labrador","1996","204","135"
"1620","King Eider","Ontario","1996","99","0"
"1620","King Eider","Quebec","1997","48","46"
"1620","King Eider","Newfoundland and Labrador","1998","14","0"
"1620","King Eider","Newfoundland and Labrador","1999","57","51"
"1620","King Eider","Newfoundland and Labrador","2000","632","275"
"1620","King Eider","Ontario","2000","38","62"
"1620","King Eider","Newfoundland and Labrador","2001","168","125"
"1620","King Eider","Newfoundland and Labrador","2002","156","165"
"1620","King Eider","Nova Scotia","2002","63","64"
"1620","King Eider","Quebec","2004","228","161"
"1620","King Eider","New Brunswick","2008","17","0"
"1620","King Eider","Newfoundland and Labrador","2008","186","212"
"1620","King Eider","Quebec","2012","24","23"
"1620","King Eider","Newfoundland and Labrador","2013","227","160"
"1620","King Eider","Ontario","2013","110","113"
"1630","Black Scoter","British Columbia","1969","231","36"
"1630","Black Scoter","Newfoundland and Labrador","1969","1525","903"
"1630","Black Scoter","Nova Scotia","1969","277","76"
"1630","Black Scoter","Ontario","1969","4758","1233"
"1630","Black Scoter","Prince Edward Island","1969","102","14"
"1630","Black Scoter","Quebec","1969","4873","637"
"1630","Black Scoter","New Brunswick","1970","272","51"
"1630","Black Scoter","Newfoundland and Labrador","1970","1166","422"
"1630","Black Scoter","Nova Scotia","1970","2530","647"
"1630","Black Scoter","Ontario","1970","1369","299"
"1630","Black Scoter","Quebec","1970","8357","1222"
"1630","Black Scoter","Alberta","1971","109","12"
"1630","Black Scoter","British Columbia","1971","178","28"
"1630","Black Scoter","New Brunswick","1971","127","26"
"1630","Black Scoter","Newfoundland and Labrador","1971","1698","430"
"1630","Black Scoter","Nova Scotia","1971","2831","740"
"1630","Black Scoter","Ontario","1971","638","134"
"1630","Black Scoter","Quebec","1971","2070","271"
"1630","Black Scoter","New Brunswick","1972","79","19"
"1630","Black Scoter","Newfoundland and Labrador","1972","2211","537"
"1630","Black Scoter","Nova Scotia","1972","546","134"
"1630","Black Scoter","Ontario","1972","2177","705"
"1630","Black Scoter","Prince Edward Island","1972","46","5"
"1630","Black Scoter","Quebec","1972","4623","539"
"1630","Black Scoter","British Columbia","1973","991","93"
"1630","Black Scoter","New Brunswick","1973","80","20"
"1630","Black Scoter","Newfoundland and Labrador","1973","405","98"
"1630","Black Scoter","Nova Scotia","1973","1681","428"
"1630","Black Scoter","Ontario","1973","1368","280"
"1630","Black Scoter","Prince Edward Island","1973","62","9"
"1630","Black Scoter","Quebec","1973","6180","685"
"1630","Black Scoter","New Brunswick","1974","32","8"
"1630","Black Scoter","Newfoundland and Labrador","1974","3196","824"
"1630","Black Scoter","Nova Scotia","1974","1932","497"
"1630","Black Scoter","Ontario","1974","6821","1597"
"1630","Black Scoter","Quebec","1974","11368","1213"
"1630","Black Scoter","Newfoundland and Labrador","1975","126","34"
"1630","Black Scoter","Nova Scotia","1975","2789","279"
"1630","Black Scoter","Northwest Territories","1975","23","6"
"1630","Black Scoter","Ontario","1975","11628","738"
"1630","Black Scoter","Quebec","1975","11105","936"
"1630","Black Scoter","New Brunswick","1976","247","21"
"1630","Black Scoter","Newfoundland and Labrador","1976","2712","304"
"1630","Black Scoter","Nova Scotia","1976","5232","594"
"1630","Black Scoter","Ontario","1976","6855","371"
"1630","Black Scoter","Quebec","1976","17218","1033"
"1630","Black Scoter","British Columbia","1977","90","0"
"1630","Black Scoter","New Brunswick","1977","41","0"
"1630","Black Scoter","Newfoundland and Labrador","1977","5212","0"
"1630","Black Scoter","Nova Scotia","1977","3547","0"
"1630","Black Scoter","Northwest Territories","1977","198","0"
"1630","Black Scoter","Ontario","1977","3672","0"
"1630","Black Scoter","Prince Edward Island","1977","95","0"
"1630","Black Scoter","Quebec","1977","25537","0"
"1630","Black Scoter","British Columbia","1978","92","18"
"1630","Black Scoter","Newfoundland and Labrador","1978","366","41"
"1630","Black Scoter","Nova Scotia","1978","2106","182"
"1630","Black Scoter","Ontario","1978","1999","109"
"1630","Black Scoter","Quebec","1978","6352","340"
"1630","Black Scoter","New Brunswick","1979","66","6"
"1630","Black Scoter","Newfoundland and Labrador","1979","1832","231"
"1630","Black Scoter","Nova Scotia","1979","3078","368"
"1630","Black Scoter","Northwest Territories","1979","86","48"
"1630","Black Scoter","Ontario","1979","1974","111"
"1630","Black Scoter","Quebec","1979","11456","881"
"1630","Black Scoter","Yukon Territory","1979","108","36"
"1630","Black Scoter","Newfoundland and Labrador","1980","1196","154"
"1630","Black Scoter","Nova Scotia","1980","1104","125"
"1630","Black Scoter","Ontario","1980","914","54"
"1630","Black Scoter","Quebec","1980","12066","669"
"1630","Black Scoter","British Columbia","1981","55","10"
"1630","Black Scoter","New Brunswick","1981","166","31"
"1630","Black Scoter","Newfoundland and Labrador","1981","3407","469"
"1630","Black Scoter","Nova Scotia","1981","5231","425"
"1630","Black Scoter","Ontario","1981","2885","153"
"1630","Black Scoter","Quebec","1981","11438","599"
"1630","Black Scoter","Newfoundland and Labrador","1982","6159","611"
"1630","Black Scoter","Nova Scotia","1982","2770","313"
"1630","Black Scoter","Ontario","1982","968","75"
"1630","Black Scoter","Quebec","1982","6575","376"
"1630","Black Scoter","British Columbia","1983","37","8"
"1630","Black Scoter","New Brunswick","1983","50","15"
"1630","Black Scoter","Newfoundland and Labrador","1983","881","235"
"1630","Black Scoter","Nova Scotia","1983","2309","230"
"1630","Black Scoter","Ontario","1983","2305","77"
"1630","Black Scoter","Quebec","1983","5390","309"
"1630","Black Scoter","British Columbia","1984","58","0"
"1630","Black Scoter","Manitoba","1984","331","715"
"1630","Black Scoter","Newfoundland and Labrador","1984","2026","1269"
"1630","Black Scoter","Nova Scotia","1984","1537","363"
"1630","Black Scoter","Ontario","1984","2074","770"
"1630","Black Scoter","Quebec","1984","7757","1984"
"1630","Black Scoter","Newfoundland and Labrador","1985","886","1028"
"1630","Black Scoter","Nova Scotia","1985","1095","580"
"1630","Black Scoter","Ontario","1985","3503","776"
"1630","Black Scoter","Prince Edward Island","1985","210","1235"
"1630","Black Scoter","Quebec","1985","7006","1993"
"1630","Black Scoter","Newfoundland and Labrador","1986","579","359"
"1630","Black Scoter","Nova Scotia","1986","3128","2317"
"1630","Black Scoter","Ontario","1986","2796","1078"
"1630","Black Scoter","Quebec","1986","2316","1003"
"1630","Black Scoter","Yukon Territory","1986","34","73"
"1630","Black Scoter","Manitoba","1987","415","615"
"1630","Black Scoter","New Brunswick","1987","679","769"
"1630","Black Scoter","Newfoundland and Labrador","1987","573","416"
"1630","Black Scoter","Nova Scotia","1987","1360","476"
"1630","Black Scoter","Ontario","1987","843","366"
"1630","Black Scoter","Quebec","1987","7196","2347"
"1630","Black Scoter","New Brunswick","1988","441","387"
"1630","Black Scoter","Newfoundland and Labrador","1988","147","157"
"1630","Black Scoter","Nova Scotia","1988","1124","564"
"1630","Black Scoter","Ontario","1988","715","770"
"1630","Black Scoter","Quebec","1988","3431","1133"
"1630","Black Scoter","Newfoundland and Labrador","1989","464","386"
"1630","Black Scoter","Nova Scotia","1989","652","273"
"1630","Black Scoter","Ontario","1989","705","778"
"1630","Black Scoter","Quebec","1989","5008","1625"
"1630","Black Scoter","New Brunswick","1990","202","182"
"1630","Black Scoter","Newfoundland and Labrador","1990","379","225"
"1630","Black Scoter","Nova Scotia","1990","1115","251"
"1630","Black Scoter","Ontario","1990","1456","473"
"1630","Black Scoter","Quebec","1990","3856","1438"
"1630","Black Scoter","New Brunswick","1991","94","45"
"1630","Black Scoter","Newfoundland and Labrador","1991","784","425"
"1630","Black Scoter","Nova Scotia","1991","2331","621"
"1630","Black Scoter","Ontario","1991","908","372"
"1630","Black Scoter","Quebec","1991","3255","891"
"1630","Black Scoter","Newfoundland and Labrador","1992","970","635"
"1630","Black Scoter","Nova Scotia","1992","1770","735"
"1630","Black Scoter","Ontario","1992","670","285"
"1630","Black Scoter","Quebec","1992","1478","516"
"1630","Black Scoter","Yukon Territory","1992","24","30"
"1630","Black Scoter","Manitoba","1993","619","609"
"1630","Black Scoter","Newfoundland and Labrador","1993","571","441"
"1630","Black Scoter","Nova Scotia","1993","1166","475"
"1630","Black Scoter","Ontario","1993","657","357"
"1630","Black Scoter","Quebec","1993","4883","1239"
"1630","Black Scoter","British Columbia","1994","30","32"
"1630","Black Scoter","Manitoba","1994","972","0"
"1630","Black Scoter","New Brunswick","1994","54","70"
"1630","Black Scoter","Newfoundland and Labrador","1994","299","199"
"1630","Black Scoter","Nova Scotia","1994","3217","742"
"1630","Black Scoter","Ontario","1994","549","195"
"1630","Black Scoter","Quebec","1994","2299","1181"
"1630","Black Scoter","Yukon Territory","1994","165","182"
"1630","Black Scoter","New Brunswick","1995","149","147"
"1630","Black Scoter","Newfoundland and Labrador","1995","1544","1148"
"1630","Black Scoter","Nova Scotia","1995","1978","532"
"1630","Black Scoter","Ontario","1995","564","229"
"1630","Black Scoter","Quebec","1995","680","345"
"1630","Black Scoter","New Brunswick","1996","33","0"
"1630","Black Scoter","Newfoundland and Labrador","1996","569","122"
"1630","Black Scoter","Nova Scotia","1996","1000","514"
"1630","Black Scoter","Ontario","1996","379","240"
"1630","Black Scoter","Quebec","1996","1598","581"
"1630","Black Scoter","New Brunswick","1997","44","65"
"1630","Black Scoter","Nova Scotia","1997","1325","966"
"1630","Black Scoter","Ontario","1997","205","197"
"1630","Black Scoter","Quebec","1997","2204","658"
"1630","Black Scoter","New Brunswick","1998","52","66"
"1630","Black Scoter","Newfoundland and Labrador","1998","1214","517"
"1630","Black Scoter","Nova Scotia","1998","985","430"
"1630","Black Scoter","Ontario","1998","186","161"
"1630","Black Scoter","Prince Edward Island","1998","14","15"
"1630","Black Scoter","Quebec","1998","2754","776"
"1630","Black Scoter","Newfoundland and Labrador","1999","526","354"
"1630","Black Scoter","Nova Scotia","1999","1003","350"
"1630","Black Scoter","Ontario","1999","465","135"
"1630","Black Scoter","Quebec","1999","1621","463"
"1630","Black Scoter","New Brunswick","2000","678","777"
"1630","Black Scoter","Newfoundland and Labrador","2000","29","0"
"1630","Black Scoter","Nova Scotia","2000","1354","724"
"1630","Black Scoter","Ontario","2000","261","65"
"1630","Black Scoter","Quebec","2000","499","292"
"1630","Black Scoter","Newfoundland and Labrador","2001","930","342"
"1630","Black Scoter","Nova Scotia","2001","2647","1452"
"1630","Black Scoter","Ontario","2001","682","314"
"1630","Black Scoter","Quebec","2001","947","382"
"1630","Black Scoter","New Brunswick","2002","72","90"
"1630","Black Scoter","Newfoundland and Labrador","2002","839","500"
"1630","Black Scoter","Nova Scotia","2002","1462","487"
"1630","Black Scoter","Ontario","2002","243","93"
"1630","Black Scoter","Prince Edward Island","2002","159","155"
"1630","Black Scoter","Quebec","2002","612","223"
"1630","Black Scoter","New Brunswick","2003","74","0"
"1630","Black Scoter","Newfoundland and Labrador","2003","538","437"
"1630","Black Scoter","Nova Scotia","2003","822","474"
"1630","Black Scoter","Ontario","2003","222","182"
"1630","Black Scoter","Quebec","2003","655","353"
"1630","Black Scoter","New Brunswick","2004","37","39"
"1630","Black Scoter","Nova Scotia","2004","1737","719"
"1630","Black Scoter","Ontario","2004","96","40"
"1630","Black Scoter","Quebec","2004","792","298"
"1630","Black Scoter","Newfoundland and Labrador","2005","754","264"
"1630","Black Scoter","Nova Scotia","2005","1580","532"
"1630","Black Scoter","Quebec","2005","239","200"
"1630","Black Scoter","Newfoundland and Labrador","2006","250","250"
"1630","Black Scoter","Nova Scotia","2006","740","247"
"1630","Black Scoter","Ontario","2006","288","158"
"1630","Black Scoter","Quebec","2006","1215","405"
"1630","Black Scoter","Nova Scotia","2007","277","158"
"1630","Black Scoter","Ontario","2007","227","178"
"1630","Black Scoter","Quebec","2007","393","211"
"1630","Black Scoter","Nova Scotia","2008","823","317"
"1630","Black Scoter","Ontario","2008","126","91"
"1630","Black Scoter","Quebec","2008","1723","780"
"1630","Black Scoter","New Brunswick","2009","81","210"
"1630","Black Scoter","Nova Scotia","2009","728","282"
"1630","Black Scoter","Ontario","2009","126","147"
"1630","Black Scoter","Quebec","2009","81","58"
"1630","Black Scoter","New Brunswick","2010","182","138"
"1630","Black Scoter","Newfoundland and Labrador","2010","228","262"
"1630","Black Scoter","Nova Scotia","2010","2421","815"
"1630","Black Scoter","Quebec","2010","1797","788"
"1630","Black Scoter","Nova Scotia","2011","575","672"
"1630","Black Scoter","Quebec","2011","1814","790"
"1630","Black Scoter","New Brunswick","2012","314","363"
"1630","Black Scoter","Newfoundland and Labrador","2012","58","57"
"1630","Black Scoter","Nova Scotia","2012","197","142"
"1630","Black Scoter","Ontario","2012","202","160"
"1630","Black Scoter","Quebec","2012","2543","1123"
"1630","Black Scoter","Nova Scotia","2013","152","87"
"1630","Black Scoter","Ontario","2013","188","139"
"1630","Black Scoter","Quebec","2013","1098","404"
"1630","Black Scoter","Nova Scotia","2014","357","218"
"1630","Black Scoter","Ontario","2014","84","83"
"1630","Black Scoter","Quebec","2014","828","396"
"1630","Black Scoter","New Brunswick","2015","45","47"
"1630","Black Scoter","Newfoundland and Labrador","2015","41","40"
"1630","Black Scoter","Nova Scotia","2015","1063","767"
"1630","Black Scoter","Ontario","2015","32","58"
"1630","Black Scoter","Quebec","2015","1072","566"
"1630","Black Scoter","New Brunswick","2016","129","88"
"1630","Black Scoter","Quebec","2016","2387","871"
"1630","Black Scoter","New Brunswick","2017","60","43"
"1630","Black Scoter","Nova Scotia","2017","1467","729"
"1630","Black Scoter","Ontario","2017","510","551"
"1630","Black Scoter","Quebec","2017","1575","746"
"1630","Black Scoter","Nova Scotia","2018","2598","984"
"1630","Black Scoter","Quebec","2018","389","216"
"1650","White-winged Scoter","Alberta","1969","792","102"
"1650","White-winged Scoter","British Columbia","1969","409","80"
"1650","White-winged Scoter","Manitoba","1969","908","36"
"1650","White-winged Scoter","New Brunswick","1969","254","39"
"1650","White-winged Scoter","Newfoundland and Labrador","1969","575","702"
"1650","White-winged Scoter","Nova Scotia","1969","2293","474"
"1650","White-winged Scoter","Ontario","1969","7779","1386"
"1650","White-winged Scoter","Prince Edward Island","1969","168","31"
"1650","White-winged Scoter","Quebec","1969","8495","2071"
"1650","White-winged Scoter","Alberta","1970","184","18"
"1650","White-winged Scoter","British Columbia","1970","136","30"
"1650","White-winged Scoter","Manitoba","1970","131","7"
"1650","White-winged Scoter","New Brunswick","1970","394","55"
"1650","White-winged Scoter","Newfoundland and Labrador","1970","142","41"
"1650","White-winged Scoter","Nova Scotia","1970","1338","287"
"1650","White-winged Scoter","Ontario","1970","4913","826"
"1650","White-winged Scoter","Quebec","1970","12541","2850"
"1650","White-winged Scoter","Alberta","1971","189","62"
"1650","White-winged Scoter","British Columbia","1971","287","56"
"1650","White-winged Scoter","New Brunswick","1971","208","34"
"1650","White-winged Scoter","Nova Scotia","1971","2529","561"
"1650","White-winged Scoter","Ontario","1971","4768","783"
"1650","White-winged Scoter","Quebec","1971","8335","1993"
"1650","White-winged Scoter","Saskatchewan","1971","111","4"
"1650","White-winged Scoter","Alberta","1972","166","52"
"1650","White-winged Scoter","British Columbia","1972","74","28"
"1650","White-winged Scoter","New Brunswick","1972","203","20"
"1650","White-winged Scoter","Newfoundland and Labrador","1972","1988","622"
"1650","White-winged Scoter","Nova Scotia","1972","1007","191"
"1650","White-winged Scoter","Ontario","1972","2616","419"
"1650","White-winged Scoter","Prince Edward Island","1972","76","10"
"1650","White-winged Scoter","Quebec","1972","2857","629"
"1650","White-winged Scoter","Saskatchewan","1972","162","14"
"1650","White-winged Scoter","Alberta","1973","526","107"
"1650","White-winged Scoter","British Columbia","1973","438","94"
"1650","White-winged Scoter","Manitoba","1973","453","46"
"1650","White-winged Scoter","New Brunswick","1973","112","15"
"1650","White-winged Scoter","Nova Scotia","1973","2872","624"
"1650","White-winged Scoter","Ontario","1973","3655","561"
"1650","White-winged Scoter","Prince Edward Island","1973","204","36"
"1650","White-winged Scoter","Quebec","1973","5671","1250"
"1650","White-winged Scoter","Saskatchewan","1973","453","35"
"1650","White-winged Scoter","Alberta","1974","266","21"
"1650","White-winged Scoter","British Columbia","1974","218","60"
"1650","White-winged Scoter","Manitoba","1974","536","31"
"1650","White-winged Scoter","New Brunswick","1974","94","12"
"1650","White-winged Scoter","Nova Scotia","1974","1701","323"
"1650","White-winged Scoter","Ontario","1974","7693","1357"
"1650","White-winged Scoter","Prince Edward Island","1974","358","50"
"1650","White-winged Scoter","Quebec","1974","19037","3940"
"1650","White-winged Scoter","Alberta","1975","357","23"
"1650","White-winged Scoter","British Columbia","1975","143","15"
"1650","White-winged Scoter","Manitoba","1975","141","30"
"1650","White-winged Scoter","New Brunswick","1975","233","60"
"1650","White-winged Scoter","Nova Scotia","1975","1744","163"
"1650","White-winged Scoter","Ontario","1975","4278","228"
"1650","White-winged Scoter","Quebec","1975","4936","425"
"1650","White-winged Scoter","Yukon Territory","1975","55","12"
"1650","White-winged Scoter","Alberta","1976","648","34"
"1650","White-winged Scoter","British Columbia","1976","61","8"
"1650","White-winged Scoter","Manitoba","1976","397","21"
"1650","White-winged Scoter","New Brunswick","1976","194","18"
"1650","White-winged Scoter","Newfoundland and Labrador","1976","95","16"
"1650","White-winged Scoter","Nova Scotia","1976","2794","247"
"1650","White-winged Scoter","Ontario","1976","4124","205"
"1650","White-winged Scoter","Prince Edward Island","1976","205","32"
"1650","White-winged Scoter","Quebec","1976","8246","479"
"1650","White-winged Scoter","Yukon Territory","1976","164","20"
"1650","White-winged Scoter","Alberta","1977","118","0"
"1650","White-winged Scoter","British Columbia","1977","57","0"
"1650","White-winged Scoter","Manitoba","1977","184","0"
"1650","White-winged Scoter","Nova Scotia","1977","2254","0"
"1650","White-winged Scoter","Ontario","1977","4396","0"
"1650","White-winged Scoter","Quebec","1977","10278","0"
"1650","White-winged Scoter","Yukon Territory","1977","248","0"
"1650","White-winged Scoter","Alberta","1978","334","21"
"1650","White-winged Scoter","British Columbia","1978","266","25"
"1650","White-winged Scoter","New Brunswick","1978","283","22"
"1650","White-winged Scoter","Newfoundland and Labrador","1978","1106","95"
"1650","White-winged Scoter","Nova Scotia","1978","418","28"
"1650","White-winged Scoter","Ontario","1978","3313","160"
"1650","White-winged Scoter","Prince Edward Island","1978","153","24"
"1650","White-winged Scoter","Quebec","1978","5042","312"
"1650","White-winged Scoter","Saskatchewan","1978","382","43"
"1650","White-winged Scoter","Alberta","1979","173","15"
"1650","White-winged Scoter","New Brunswick","1979","117","11"
"1650","White-winged Scoter","Newfoundland and Labrador","1979","565","138"
"1650","White-winged Scoter","Nova Scotia","1979","990","109"
"1650","White-winged Scoter","Ontario","1979","5845","244"
"1650","White-winged Scoter","Quebec","1979","8019","508"
"1650","White-winged Scoter","Saskatchewan","1979","365","30"
"1650","White-winged Scoter","British Columbia","1980","103","10"
"1650","White-winged Scoter","New Brunswick","1980","189","13"
"1650","White-winged Scoter","Newfoundland and Labrador","1980","3485","310"
"1650","White-winged Scoter","Nova Scotia","1980","3497","300"
"1650","White-winged Scoter","Ontario","1980","3144","161"
"1650","White-winged Scoter","Quebec","1980","10831","554"
"1650","White-winged Scoter","British Columbia","1981","690","109"
"1650","White-winged Scoter","New Brunswick","1981","115","15"
"1650","White-winged Scoter","Newfoundland and Labrador","1981","728","132"
"1650","White-winged Scoter","Nova Scotia","1981","1231","135"
"1650","White-winged Scoter","Northwest Territories","1981","116","53"
"1650","White-winged Scoter","Ontario","1981","2512","151"
"1650","White-winged Scoter","Quebec","1981","7833","444"
"1650","White-winged Scoter","Alberta","1982","1485","103"
"1650","White-winged Scoter","British Columbia","1982","1260","142"
"1650","White-winged Scoter","New Brunswick","1982","152","31"
"1650","White-winged Scoter","Newfoundland and Labrador","1982","768","77"
"1650","White-winged Scoter","Nova Scotia","1982","1460","146"
"1650","White-winged Scoter","Ontario","1982","2003","133"
"1650","White-winged Scoter","Quebec","1982","7800","535"
"1650","White-winged Scoter","British Columbia","1983","162","25"
"1650","White-winged Scoter","New Brunswick","1983","199","81"
"1650","White-winged Scoter","Newfoundland and Labrador","1983","712","120"
"1650","White-winged Scoter","Nova Scotia","1983","1420","129"
"1650","White-winged Scoter","Ontario","1983","2471","127"
"1650","White-winged Scoter","Quebec","1983","7844","493"
"1650","White-winged Scoter","Saskatchewan","1983","517","56"
"1650","White-winged Scoter","Newfoundland and Labrador","1984","1647","1083"
"1650","White-winged Scoter","Nova Scotia","1984","2253","701"
"1650","White-winged Scoter","Northwest Territories","1984","408","0"
"1650","White-winged Scoter","Ontario","1984","3637","1032"
"1650","White-winged Scoter","Prince Edward Island","1984","31","53"
"1650","White-winged Scoter","Quebec","1984","11053","2535"
"1650","White-winged Scoter","Alberta","1985","252","524"
"1650","White-winged Scoter","British Columbia","1985","67","155"
"1650","White-winged Scoter","Manitoba","1985","283","454"
"1650","White-winged Scoter","New Brunswick","1985","97","184"
"1650","White-winged Scoter","Newfoundland and Labrador","1985","1029","303"
"1650","White-winged Scoter","Nova Scotia","1985","791","515"
"1650","White-winged Scoter","Northwest Territories","1985","1661","0"
"1650","White-winged Scoter","Ontario","1985","2893","921"
"1650","White-winged Scoter","Quebec","1985","7793","2176"
"1650","White-winged Scoter","British Columbia","1986","297","104"
"1650","White-winged Scoter","New Brunswick","1986","46","55"
"1650","White-winged Scoter","Newfoundland and Labrador","1986","216","241"
"1650","White-winged Scoter","Nova Scotia","1986","402","170"
"1650","White-winged Scoter","Ontario","1986","1445","1085"
"1650","White-winged Scoter","Quebec","1986","2359","786"
"1650","White-winged Scoter","Saskatchewan","1986","214","300"
"1650","White-winged Scoter","Alberta","1987","107","135"
"1650","White-winged Scoter","British Columbia","1987","79","73"
"1650","White-winged Scoter","New Brunswick","1987","91","0"
"1650","White-winged Scoter","Nova Scotia","1987","1091","710"
"1650","White-winged Scoter","Ontario","1987","3619","1193"
"1650","White-winged Scoter","Quebec","1987","6951","2495"
"1650","White-winged Scoter","British Columbia","1988","51","139"
"1650","White-winged Scoter","New Brunswick","1988","61","65"
"1650","White-winged Scoter","Newfoundland and Labrador","1988","2190","753"
"1650","White-winged Scoter","Nova Scotia","1988","1963","830"
"1650","White-winged Scoter","Ontario","1988","1404","622"
"1650","White-winged Scoter","Quebec","1988","7072","1884"
"1650","White-winged Scoter","New Brunswick","1989","129","121"
"1650","White-winged Scoter","Newfoundland and Labrador","1989","202","261"
"1650","White-winged Scoter","Nova Scotia","1989","1517","841"
"1650","White-winged Scoter","Ontario","1989","1858","1006"
"1650","White-winged Scoter","Quebec","1989","8080","5454"
"1650","White-winged Scoter","Manitoba","1990","789","711"
"1650","White-winged Scoter","New Brunswick","1990","140","153"
"1650","White-winged Scoter","Newfoundland and Labrador","1990","900","655"
"1650","White-winged Scoter","Nova Scotia","1990","2200","1280"
"1650","White-winged Scoter","Ontario","1990","801","453"
"1650","White-winged Scoter","Quebec","1990","5298","1918"
"1650","White-winged Scoter","New Brunswick","1991","90","160"
"1650","White-winged Scoter","Nova Scotia","1991","465","238"
"1650","White-winged Scoter","Ontario","1991","1096","267"
"1650","White-winged Scoter","Quebec","1991","2505","684"
"1650","White-winged Scoter","Newfoundland and Labrador","1992","283","95"
"1650","White-winged Scoter","Nova Scotia","1992","1638","626"
"1650","White-winged Scoter","Ontario","1992","441","267"
"1650","White-winged Scoter","Quebec","1992","5214","1147"
"1650","White-winged Scoter","Manitoba","1993","163","166"
"1650","White-winged Scoter","New Brunswick","1993","123","78"
"1650","White-winged Scoter","Newfoundland and Labrador","1993","544","515"
"1650","White-winged Scoter","Nova Scotia","1993","1238","431"
"1650","White-winged Scoter","Northwest Territories","1993","35","37"
"1650","White-winged Scoter","Ontario","1993","2044","728"
"1650","White-winged Scoter","Prince Edward Island","1993","379","383"
"1650","White-winged Scoter","Quebec","1993","4417","1063"
"1650","White-winged Scoter","Newfoundland and Labrador","1994","345","415"
"1650","White-winged Scoter","Nova Scotia","1994","2132","745"
"1650","White-winged Scoter","Ontario","1994","1344","629"
"1650","White-winged Scoter","Quebec","1994","5934","2181"
"1650","White-winged Scoter","Nova Scotia","1995","1847","718"
"1650","White-winged Scoter","Ontario","1995","672","227"
"1650","White-winged Scoter","Quebec","1995","1796","696"
"1650","White-winged Scoter","Newfoundland and Labrador","1996","89","103"
"1650","White-winged Scoter","Nova Scotia","1996","1035","531"
"1650","White-winged Scoter","Ontario","1996","1177","421"
"1650","White-winged Scoter","Quebec","1996","2464","495"
"1650","White-winged Scoter","Newfoundland and Labrador","1997","58","0"
"1650","White-winged Scoter","Nova Scotia","1997","1191","998"
"1650","White-winged Scoter","Ontario","1997","471","238"
"1650","White-winged Scoter","Quebec","1997","2307","503"
"1650","White-winged Scoter","New Brunswick","1998","199","229"
"1650","White-winged Scoter","Newfoundland and Labrador","1998","598","369"
"1650","White-winged Scoter","Nova Scotia","1998","758","500"
"1650","White-winged Scoter","Ontario","1998","291","169"
"1650","White-winged Scoter","Quebec","1998","3364","773"
"1650","White-winged Scoter","Newfoundland and Labrador","1999","42","0"
"1650","White-winged Scoter","Nova Scotia","1999","413","0"
"1650","White-winged Scoter","Ontario","1999","260","161"
"1650","White-winged Scoter","Quebec","1999","1338","316"
"1650","White-winged Scoter","Yukon Territory","1999","3","0"
"1650","White-winged Scoter","Newfoundland and Labrador","2000","48","0"
"1650","White-winged Scoter","Nova Scotia","2000","313","266"
"1650","White-winged Scoter","Northwest Territories","2000","24","16"
"1650","White-winged Scoter","Ontario","2000","104","99"
"1650","White-winged Scoter","Quebec","2000","528","436"
"1650","White-winged Scoter","British Columbia","2001","26","0"
"1650","White-winged Scoter","Manitoba","2001","159","234"
"1650","White-winged Scoter","New Brunswick","2001","199","235"
"1650","White-winged Scoter","Newfoundland and Labrador","2001","72","76"
"1650","White-winged Scoter","Nova Scotia","2001","227","211"
"1650","White-winged Scoter","Ontario","2001","380","198"
"1650","White-winged Scoter","Quebec","2001","1021","422"
"1650","White-winged Scoter","Saskatchewan","2001","157","0"
"1650","White-winged Scoter","New Brunswick","2002","52","55"
"1650","White-winged Scoter","Nova Scotia","2002","680","235"
"1650","White-winged Scoter","Ontario","2002","282","61"
"1650","White-winged Scoter","Prince Edward Island","2002","159","155"
"1650","White-winged Scoter","Quebec","2002","1180","286"
"1650","White-winged Scoter","Alberta","2003","173","0"
"1650","White-winged Scoter","New Brunswick","2003","43","59"
"1650","White-winged Scoter","Newfoundland and Labrador","2003","409","163"
"1650","White-winged Scoter","Nova Scotia","2003","637","368"
"1650","White-winged Scoter","Ontario","2003","98","116"
